from_location_id,to_location_id,shared_border_km,adjacency_type
loc_84efa89ffffffff_f17ab7b979,loc_84efac3ffffffff_88e0d2305e,57.066178,land
loc_84efa89ffffffff_f17ab7b979,loc_84efac7ffffffff_7242cdea62,54.928593,land
loc_84efa91ffffffff_5142c789d8,loc_84efa93ffffffff_6c540b1282,29.008138,land
loc_84efa91ffffffff_5142c789d8,loc_84efa95ffffffff_4ef668a67b,11.003561,land
loc_84efa91ffffffff_5142c789d8,loc_84efa97ffffffff_b6c0da1646,35.991738,land
loc_84efa91ffffffff_5142c789d8,loc_84efa99ffffffff_8ce967d094,37.262071,land
loc_84efa91ffffffff_5142c789d8,loc_84efa9bffffffff_8194f975e1,9.982239,land
loc_84efa91ffffffff_5142c789d8,loc_84efa9dffffffff_4ee969023a,29.182963,land
loc_84efa93ffffffff_6c540b1282,loc_84efa97ffffffff_b6c0da1646,10.124600,land
loc_84efa93ffffffff_6c540b1282,loc_84efa9bffffffff_8194f975e1,35.836006,land
loc_84efa95ffffffff_4ef668a67b,loc_84efa97ffffffff_b6c0da1646,38.876992,land
loc_84efa95ffffffff_4ef668a67b,loc_84efa9dffffffff_4ee969023a,37.338588,land
loc_84efa99ffffffff_8ce967d094,loc_84efa9bffffffff_8194f975e1,30.455421,land
loc_84efa99ffffffff_8ce967d094,loc_84efa9dffffffff_4ee969023a,10.906791,land
loc_84efa99ffffffff_8ce967d094,loc_84efad7ffffffff_7e2ff1bb52,6.192618,land
loc_84efa9dffffffff_4ee969023a,loc_84efad7ffffffff_7e2ff1bb52,52.907701,land
loc_84efaa1ffffffff_9e6e717721,loc_84efaa3ffffffff_b1b87f33d2,23.792304,land
loc_84efaa1ffffffff_9e6e717721,loc_84efaa5ffffffff_80f26edbe2,16.069810,land
loc_84efaa1ffffffff_9e6e717721,loc_84efaa7ffffffff_ed396faa23,36.421544,land
loc_84efaa1ffffffff_9e6e717721,loc_84efaa9ffffffff_a16648430c,37.867022,land
loc_84efaa1ffffffff_9e6e717721,loc_84efaabffffffff_eb72ae1613,15.172585,land
loc_84efaa1ffffffff_9e6e717721,loc_84efaadffffffff_2ff010e80b,23.426742,land
loc_84efaa3ffffffff_b1b87f33d2,loc_84efaa7ffffffff_ed396faa23,50.336928,land
loc_84efaa3ffffffff_b1b87f33d2,loc_84efaabffffffff_eb72ae1613,36.813362,land
loc_84efaa5ffffffff_80f26edbe2,loc_84efaa7ffffffff_ed396faa23,38.142563,land
loc_84efaa5ffffffff_80f26edbe2,loc_84efaadffffffff_2ff010e80b,45.702829,land
loc_84efaa9ffffffff_a16648430c,loc_84efaabffffffff_eb72ae1613,40.357142,land
loc_84efaa9ffffffff_a16648430c,loc_84efaadffffffff_2ff010e80b,16.468354,land
loc_84efab1ffffffff_bce07dcb50,loc_84efab3ffffffff_f44f450047,25.403344,land
loc_84efab1ffffffff_bce07dcb50,loc_84efab5ffffffff_a7ffd23d56,12.918143,land
loc_84efab1ffffffff_bce07dcb50,loc_84efab7ffffffff_b529606cc5,34.686545,land
loc_84efab1ffffffff_bce07dcb50,loc_84efab9ffffffff_71cfd965b9,35.941268,land
loc_84efab1ffffffff_bce07dcb50,loc_84efabbffffffff_914617437d,12.005515,land
loc_84efab1ffffffff_bce07dcb50,loc_84efabdffffffff_ba27fe436d,25.321179,land
loc_84efab3ffffffff_f44f450047,loc_84efab7ffffffff_b529606cc5,11.958704,land
loc_84efab3ffffffff_f44f450047,loc_84efabbffffffff_914617437d,34.791504,land
loc_84efab5ffffffff_a7ffd23d56,loc_84efab7ffffffff_b529606cc5,37.023362,land
loc_84efab5ffffffff_a7ffd23d56,loc_84efabdffffffff_ba27fe436d,59.806880,land
loc_84efab9ffffffff_71cfd965b9,loc_84efabbffffffff_914617437d,38.610056,land
loc_84efab9ffffffff_71cfd965b9,loc_84efabdffffffff_ba27fe436d,50.139950,land
loc_84efac1ffffffff_4d665aa904,loc_84efac3ffffffff_88e0d2305e,30.763842,land
loc_84efac1ffffffff_4d665aa904,loc_84efac5ffffffff_a8a7b1aea5,16.419002,land
loc_84efac1ffffffff_4d665aa904,loc_84efac7ffffffff_7242cdea62,43.394722,land
loc_84efac1ffffffff_4d665aa904,loc_84efac9ffffffff_3a07167e6e,45.405113,land
loc_84efac1ffffffff_4d665aa904,loc_84efacbffffffff_ae3fad40e2,14.910503,land
loc_84efac1ffffffff_4d665aa904,loc_84efacdffffffff_b821aafcb4,30.506485,land
loc_84efac3ffffffff_88e0d2305e,loc_84efac7ffffffff_7242cdea62,30.278580,land
loc_84efac3ffffffff_88e0d2305e,loc_84efacbffffffff_ae3fad40e2,43.647077,land
loc_84efac5ffffffff_a8a7b1aea5,loc_84efac7ffffffff_7242cdea62,44.972534,land
loc_84efac5ffffffff_a8a7b1aea5,loc_84efacdffffffff_b821aafcb4,73.411713,land
loc_84efac9ffffffff_3a07167e6e,loc_84efacbffffffff_ae3fad40e2,47.612328,land
loc_84efac9ffffffff_3a07167e6e,loc_84efacdffffffff_b821aafcb4,63.904501,land
loc_84efad1ffffffff_3dd8126068,loc_84efad3ffffffff_0ad1c2385a,32.342570,land
loc_84efad1ffffffff_3dd8126068,loc_84efad5ffffffff_f313d83061,11.935382,land
loc_84efad1ffffffff_3dd8126068,loc_84efad7ffffffff_7e2ff1bb52,40.235516,land
loc_84efad1ffffffff_3dd8126068,loc_84efad9ffffffff_3d81191395,41.832835,land
loc_84efad1ffffffff_3dd8126068,loc_84efadbffffffff_088c39370a,10.577720,land
loc_84efad1ffffffff_3dd8126068,loc_84efaddffffffff_d9c7e2464d,32.549226,land
loc_84efad3ffffffff_0ad1c2385a,loc_84efad7ffffffff_7e2ff1bb52,10.767725,land
loc_84efad3ffffffff_0ad1c2385a,loc_84efadbffffffff_088c39370a,56.995251,land
loc_84efad5ffffffff_f313d83061,loc_84efad7ffffffff_7e2ff1bb52,42.834943,land
loc_84efad5ffffffff_f313d83061,loc_84efaddffffffff_d9c7e2464d,72.781768,land
loc_84efad9ffffffff_3d81191395,loc_84efadbffffffff_088c39370a,44.495754,land
loc_84efad9ffffffff_3d81191395,loc_84efaddffffffff_d9c7e2464d,11.815953,land
loc_84efae1ffffffff_4e4184eb46,loc_84efae3ffffffff_4a9f8f8d54,25.679009,land
loc_84efae1ffffffff_4e4184eb46,loc_84efae5ffffffff_23c683664e,18.425444,land
loc_84efae1ffffffff_4e4184eb46,loc_84efae7ffffffff_1266fb2b29,40.563870,land
loc_84efae1ffffffff_4e4184eb46,loc_84efae9ffffffff_55b192bf05,42.376881,land
loc_84efae1ffffffff_4e4184eb46,loc_84efaebffffffff_f01a95cd12,17.329525,land
loc_84efae1ffffffff_4e4184eb46,loc_84efaedffffffff_f45f3e12cc,25.135783,land
loc_84efae3ffffffff_4a9f8f8d54,loc_84efae7ffffffff_1266fb2b29,56.317320,land
loc_84efae3ffffffff_4a9f8f8d54,loc_84efaebffffffff_f01a95cd12,41.122637,land
loc_84efae5ffffffff_23c683664e,loc_84efae7ffffffff_1266fb2b29,41.863085,land
loc_84efae5ffffffff_23c683664e,loc_84efaedffffffff_f45f3e12cc,41.657467,land
loc_84efae9ffffffff_55b192bf05,loc_84efaebffffffff_f01a95cd12,44.779152,land
loc_84efae9ffffffff_55b192bf05,loc_84efaedffffffff_f45f3e12cc,62.603199,land
loc_84efb01ffffffff_0c43b2f03c,loc_84efb03ffffffff_e75a8c5ef6,11.567756,land
loc_84efb01ffffffff_0c43b2f03c,loc_84efb05ffffffff_f4c6e1231c,28.264610,land
loc_84efb01ffffffff_0c43b2f03c,loc_84efb07ffffffff_893a82cd13,35.995908,land
loc_84efb01ffffffff_0c43b2f03c,loc_84efb09ffffffff_2896ee39a4,37.291218,land
loc_84efb01ffffffff_0c43b2f03c,loc_84efb0bffffffff_f081326705,28.450693,land
loc_84efb01ffffffff_0c43b2f03c,loc_84efb0dffffffff_bcbc994e91,10.461210,land
loc_84efb03ffffffff_e75a8c5ef6,loc_84efb07ffffffff_893a82cd13,63.220590,land
loc_84efb03ffffffff_e75a8c5ef6,loc_84efb0bffffffff_f081326705,50.181092,land
loc_84efb05ffffffff_f4c6e1231c,loc_84efb07ffffffff_893a82cd13,10.568378,land
loc_84efb05ffffffff_f4c6e1231c,loc_84efb0dffffffff_bcbc994e91,45.340142,land
loc_84efb07ffffffff_893a82cd13,loc_84efb39ffffffff_853b92bf0f,41.396625,land
loc_84efb07ffffffff_893a82cd13,loc_84efb3dffffffff_d06cc5ecf3,39.449381,land
loc_84efb09ffffffff_2896ee39a4,loc_84efb0bffffffff_f081326705,41.441130,land
loc_84efb09ffffffff_2896ee39a4,loc_84efb0dffffffff_bcbc994e91,66.674971,land
loc_84efb0bffffffff_f081326705,loc_84efb57ffffffff_8ed8b8e49a,48.957609,land
loc_84efb0dffffffff_bcbc994e91,loc_84efb63ffffffff_0e9a0d148c,12.196285,land
loc_84efb11ffffffff_0c477aa1d4,loc_84efb13ffffffff_25b6f14378,15.028395,land
loc_84efb11ffffffff_0c477aa1d4,loc_84efb15ffffffff_e06f6e4508,25.866760,land
loc_84efb11ffffffff_0c477aa1d4,loc_84efb17ffffffff_7252ffc060,37.378864,land
loc_84efb11ffffffff_0c477aa1d4,loc_84efb19ffffffff_248cee4a67,38.874860,land
loc_84efb11ffffffff_0c477aa1d4,loc_84efb1bffffffff_02b1e58265,25.709228,land
loc_84efb11ffffffff_0c477aa1d4,loc_84efb1dffffffff_1a5cd8118f,13.909700,land
loc_84efb13ffffffff_25b6f14378,loc_84efb17ffffffff_7252ffc060,24.545237,land
loc_84efb13ffffffff_25b6f14378,loc_84efb1bffffffff_02b1e58265,55.124368,land
loc_84efb15ffffffff_e06f6e4508,loc_84efb17ffffffff_7252ffc060,13.740508,land
loc_84efb15ffffffff_e06f6e4508,loc_84efb1dffffffff_1a5cd8118f,50.147839,land
loc_84efb17ffffffff_7252ffc060,loc_84efb3bffffffff_0daaf75cd3,43.490594,land
loc_84efb19ffffffff_248cee4a67,loc_84efb1bffffffff_02b1e58265,42.299031,land
loc_84efb19ffffffff_248cee4a67,loc_84efb1dffffffff_1a5cd8118f,66.091394,land
loc_84efb19ffffffff_248cee4a67,loc_84efb53ffffffff_3b178d2538,47.338485,land
loc_84efb19ffffffff_248cee4a67,loc_84efb57ffffffff_8ed8b8e49a,44.918537,land
loc_84efb21ffffffff_2700003561,loc_84efb23ffffffff_d09a992f45,9.834676,land
loc_84efb21ffffffff_2700003561,loc_84efb25ffffffff_f54d8343f4,26.508034,land
loc_84efb21ffffffff_2700003561,loc_84efb27ffffffff_fe6956f8e3,32.252322,land
loc_84efb21ffffffff_2700003561,loc_84efb29ffffffff_35a4b2de24,33.252044,land
loc_84efb21ffffffff_2700003561,loc_84efb2bffffffff_127a856969,26.766373,land
loc_84efb21ffffffff_2700003561,loc_84efb2dffffffff_5bb30d1b91,9.019624,land
loc_84efb23ffffffff_d09a992f45,loc_84efb27ffffffff_fe6956f8e3,58.069176,land
loc_84efb23ffffffff_d09a992f45,loc_84efb2bffffffff_127a856969,44.132128,land
loc_84efb23ffffffff_d09a992f45,loc_84efb3dffffffff_d06cc5ecf3,10.290362,land
loc_84efb25ffffffff_f54d8343f4,loc_84efb27ffffffff_fe6956f8e3,9.154511,land
loc_84efb25ffffffff_f54d8343f4,loc_84efb2dffffffff_5bb30d1b91,40.414853,land
loc_84efb29ffffffff_35a4b2de24,loc_84efb2bffffffff_127a856969,37.731930,land
loc_84efb29ffffffff_35a4b2de24,loc_84efb2dffffffff_5bb30d1b91,27.698361,land
loc_84efb29ffffffff_35a4b2de24,loc_84efb67ffffffff_bde33d6166,37.646979,land
loc_84efb2dffffffff_5bb30d1b91,loc_84efb67ffffffff_bde33d6166,35.876796,land
loc_84efb31ffffffff_8c63105802,loc_84efb33ffffffff_ee07bcbe09,12.494933,land
loc_84efb31ffffffff_8c63105802,loc_84efb35ffffffff_aa39a3312f,24.774962,land
loc_84efb31ffffffff_8c63105802,loc_84efb37ffffffff_5bbaf3559f,33.673266,land
loc_84efb31ffffffff_8c63105802,loc_84efb39ffffffff_853b92bf0f,34.851453,land
loc_84efb31ffffffff_8c63105802,loc_84efb3bffffffff_0daaf75cd3,24.781420,land
loc_84efb31ffffffff_8c63105802,loc_84efb3dffffffff_d06cc5ecf3,11.574537,land
loc_84efb33ffffffff_ee07bcbe09,loc_84efb37ffffffff_5bbaf3559f,23.737689,land
loc_84efb33ffffffff_ee07bcbe09,loc_84efb3bffffffff_0daaf75cd3,48.386246,land
loc_84efb35ffffffff_aa39a3312f,loc_84efb37ffffffff_5bbaf3559f,11.544254,land
loc_84efb35ffffffff_aa39a3312f,loc_84efb3dffffffff_d06cc5ecf3,44.316050,land
loc_84efb39ffffffff_853b92bf0f,loc_84efb3bffffffff_0daaf75cd3,38.513328,land
loc_84efb39ffffffff_853b92bf0f,loc_84efb3dffffffff_d06cc5ecf3,31.319808,land
loc_84efb41ffffffff_e98ab71462,loc_84efb43ffffffff_10c545afc8,10.116832,land
loc_84efb41ffffffff_e98ab71462,loc_84efb45ffffffff_4678c2556a,32.465720,land
loc_84efb41ffffffff_e98ab71462,loc_84efb47ffffffff_490e5a213f,38.297082,land
loc_84efb41ffffffff_e98ab71462,loc_84efb49ffffffff_e6d0a25d4b,39.670448,land
loc_84efb41ffffffff_e98ab71462,loc_84efb4bffffffff_ca06237aea,32.943406,land
loc_84efb41ffffffff_e98ab71462,loc_84efb4dffffffff_a73e8f837b,8.896835,land
loc_84efb43ffffffff_10c545afc8,loc_84efb47ffffffff_490e5a213f,31.233315,land
loc_84efb43ffffffff_10c545afc8,loc_84efb4bffffffff_ca06237aea,51.427428,land
loc_84efb45ffffffff_4678c2556a,loc_84efb47ffffffff_490e5a213f,9.169460,land
loc_84efb45ffffffff_4678c2556a,loc_84efb4dffffffff_a73e8f837b,45.935539,land
loc_84efb49ffffffff_e6d0a25d4b,loc_84efb4bffffffff_ca06237aea,9.863658,land
loc_84efb49ffffffff_e6d0a25d4b,loc_84efb4dffffffff_a73e8f837b,34.245264,land
loc_84efb49ffffffff_e6d0a25d4b,loc_84f14b3ffffffff_71d0167b40,44.195676,land
loc_84efb4dffffffff_a73e8f837b,loc_84f065bffffffff_5f20c0edb0,15.507823,land
loc_84efb4dffffffff_a73e8f837b,loc_84f14b3ffffffff_71d0167b40,41.683361,land
loc_84efb51ffffffff_00bfe21726,loc_84efb53ffffffff_3b178d2538,14.207681,land
loc_84efb51ffffffff_00bfe21726,loc_84efb55ffffffff_d238198866,30.071157,land
loc_84efb51ffffffff_00bfe21726,loc_84efb57ffffffff_8ed8b8e49a,40.537185,land
loc_84efb51ffffffff_00bfe21726,loc_84efb59ffffffff_ce9077c569,42.246761,land
loc_84efb51ffffffff_00bfe21726,loc_84efb5bffffffff_454c4dbb1f,30.105295,land
loc_84efb51ffffffff_00bfe21726,loc_84efb5dffffffff_cac3e66a4a,12.763161,land
loc_84efb53ffffffff_3b178d2538,loc_84efb57ffffffff_8ed8b8e49a,28.546534,land
loc_84efb53ffffffff_3b178d2538,loc_84efb5bffffffff_454c4dbb1f,58.095561,land
loc_84efb55ffffffff_d238198866,loc_84efb57ffffffff_8ed8b8e49a,12.764416,land
loc_84efb55ffffffff_d238198866,loc_84efb5dffffffff_cac3e66a4a,51.852433,land
loc_84efb59ffffffff_ce9077c569,loc_84efb5bffffffff_454c4dbb1f,46.164289,land
loc_84efb59ffffffff_ce9077c569,loc_84efb5dffffffff_cac3e66a4a,31.755688,land
loc_84efb59ffffffff_ce9077c569,loc_84f1493ffffffff_0b88f18066,50.142902,land
loc_84efb5dffffffff_cac3e66a4a,loc_84f1493ffffffff_0b88f18066,47.251558,land
loc_84efb61ffffffff_fd4a8eb42f,loc_84efb63ffffffff_0e9a0d148c,8.659344,land
loc_84efb61ffffffff_fd4a8eb42f,loc_84efb65ffffffff_fce9a0f1fb,29.904756,land
loc_84efb61ffffffff_fd4a8eb42f,loc_84efb67ffffffff_bde33d6166,33.896740,land
loc_84efb61ffffffff_fd4a8eb42f,loc_84efb69ffffffff_6f105dc9bf,34.921124,land
loc_84efb61ffffffff_fd4a8eb42f,loc_84efb6bffffffff_a566361b79,30.396480,land
loc_84efb61ffffffff_fd4a8eb42f,loc_84efb6dffffffff_cf18003066,7.873966,land
loc_84efb63ffffffff_0e9a0d148c,loc_84efb67ffffffff_bde33d6166,63.292816,land
loc_84efb63ffffffff_0e9a0d148c,loc_84efb6bffffffff_a566361b79,44.799225,land
loc_84efb65ffffffff_fce9a0f1fb,loc_84efb67ffffffff_bde33d6166,8.087090,land
loc_84efb65ffffffff_fce9a0f1fb,loc_84efb6dffffffff_cf18003066,40.856072,land
loc_84efb69ffffffff_6f105dc9bf,loc_84efb6bffffffff_a566361b79,40.358114,land
loc_84efb69ffffffff_6f105dc9bf,loc_84efb6dffffffff_cf18003066,34.914699,land
loc_84efb69ffffffff_6f105dc9bf,loc_84f0653ffffffff_af6eb470e9,38.124018,land
loc_84efb6dffffffff_cf18003066,loc_84f061bffffffff_227c2f44ed,15.677915,land
loc_84efb6dffffffff_cf18003066,loc_84f0653ffffffff_af6eb470e9,36.197682,land
loc_84f0001ffffffff_62e5f73669,loc_84f0003ffffffff_9b9f4a1c3f,10.048500,land
loc_84f0001ffffffff_62e5f73669,loc_84f0005ffffffff_128bb6227a,26.123502,land
loc_84f0001ffffffff_62e5f73669,loc_84f0007ffffffff_2f9199d818,32.524146,land
loc_84f0001ffffffff_62e5f73669,loc_84f000bffffffff_965d01ceca,26.183697,land
loc_84f0001ffffffff_62e5f73669,loc_84f000dffffffff_78a705923d,9.218652,land
loc_84f0003ffffffff_9b9f4a1c3f,loc_84f0007ffffffff_2f9199d818,32.516060,land
loc_84f0003ffffffff_9b9f4a1c3f,loc_84f000bffffffff_965d01ceca,44.631127,land
loc_84f0005ffffffff_128bb6227a,loc_84f0007ffffffff_2f9199d818,9.316761,land
loc_84f0005ffffffff_128bb6227a,loc_84f000dffffffff_78a705923d,41.274521,land
loc_84f0007ffffffff_2f9199d818,loc_84f0039ffffffff_6ce56aa890,36.754461,land
loc_84f0007ffffffff_2f9199d818,loc_84f003dffffffff_2bc7a5e577,35.638955,land
loc_84f0009ffffffff_13595721f0,loc_84f000bffffffff_965d01ceca,37.465797,land
loc_84f0009ffffffff_13595721f0,loc_84f000dffffffff_78a705923d,4.431644,land
loc_84f000bffffffff_965d01ceca,loc_84f0057ffffffff_848004d658,44.532517,land
loc_84f0011ffffffff_f7ef6eada2,loc_84f0013ffffffff_cf88808d06,12.841650,land
loc_84f0011ffffffff_f7ef6eada2,loc_84f0015ffffffff_c34e6ec93c,23.884019,land
loc_84f0011ffffffff_f7ef6eada2,loc_84f0017ffffffff_60ff2ea15b,33.456447,land
loc_84f0011ffffffff_f7ef6eada2,loc_84f0019ffffffff_ec27295b15,34.710023,land
loc_84f0011ffffffff_f7ef6eada2,loc_84f001bffffffff_596aed87a5,23.752740,land
loc_84f0011ffffffff_f7ef6eada2,loc_84f001dffffffff_db7e8cabee,11.928228,land
loc_84f0013ffffffff_cf88808d06,loc_84f0017ffffffff_60ff2ea15b,22.724623,land
loc_84f0013ffffffff_cf88808d06,loc_84f001bffffffff_596aed87a5,48.453596,land
loc_84f0013ffffffff_cf88808d06,loc_84f00c5ffffffff_46859cdb41,8.753050,land
loc_84f0013ffffffff_cf88808d06,loc_84f00cdffffffff_ce70a08593,8.856257,land
loc_84f0013ffffffff_cf88808d06,loc_84f00e9ffffffff_84a2bcbd91,39.265349,land
loc_84f0015ffffffff_c34e6ec93c,loc_84f0017ffffffff_60ff2ea15b,34.679531,land
loc_84f0015ffffffff_c34e6ec93c,loc_84f001dffffffff_db7e8cabee,44.547183,land
loc_84f0017ffffffff_60ff2ea15b,loc_84f00e9ffffffff_84a2bcbd91,37.733393,land
loc_84f0019ffffffff_ec27295b15,loc_84f001bffffffff_596aed87a5,13.028869,land
loc_84f0019ffffffff_ec27295b15,loc_84f001dffffffff_db7e8cabee,30.667775,land
loc_84f0019ffffffff_ec27295b15,loc_84f0057ffffffff_848004d658,41.725744,land
loc_84f001dffffffff_db7e8cabee,loc_84f0057ffffffff_848004d658,39.901930,land
loc_84f0021ffffffff_7e4f82561e,loc_84f0023ffffffff_a8f1501af6,8.844430,land
loc_84f0021ffffffff_7e4f82561e,loc_84f0025ffffffff_c7b9b54e41,24.947093,land
loc_84f0021ffffffff_7e4f82561e,loc_84f0027ffffffff_e8435ae276,29.927126,land
loc_84f0021ffffffff_7e4f82561e,loc_84f0029ffffffff_9b362e4a53,30.805924,land
loc_84f0021ffffffff_7e4f82561e,loc_84f002bffffffff_3dde26383f,25.015996,land
loc_84f0021ffffffff_7e4f82561e,loc_84f002dffffffff_0a613145fb,8.255089,land
loc_84f0023ffffffff_a8f1501af6,loc_84f0027ffffffff_e8435ae276,53.852506,land
loc_84f0023ffffffff_a8f1501af6,loc_84f002bffffffff_3dde26383f,40.106037,land
loc_84f0025ffffffff_c7b9b54e41,loc_84f0027ffffffff_e8435ae276,8.373325,land
loc_84f0025ffffffff_c7b9b54e41,loc_84f002dffffffff_0a613145fb,37.814250,land
loc_84f0027ffffffff_e8435ae276,loc_84f011bffffffff_87bcb7b0db,39.026052,land
loc_84f0027ffffffff_e8435ae276,loc_84f01c9ffffffff_5f8ace5030,33.438212,land
loc_84f0027ffffffff_e8435ae276,loc_84f01cdffffffff_64c5ed4eed,32.385441,land
loc_84f0029ffffffff_9b362e4a53,loc_84f002bffffffff_3dde26383f,34.817853,land
loc_84f0029ffffffff_9b362e4a53,loc_84f002dffffffff_0a613145fb,29.820700,land
loc_84f0029ffffffff_9b362e4a53,loc_84f0067ffffffff_f0a8ca2120,34.728196,land
loc_84f002dffffffff_0a613145fb,loc_84f0067ffffffff_f0a8ca2120,33.529637,land
loc_84f002dffffffff_0a613145fb,loc_84f0153ffffffff_88d91826a4,11.896375,land
loc_84f0031ffffffff_5172f57cbe,loc_84f0033ffffffff_e9fbccdc59,10.665369,land
loc_84f0031ffffffff_5172f57cbe,loc_84f0035ffffffff_d601998655,23.044735,land
loc_84f0031ffffffff_5172f57cbe,loc_84f0037ffffffff_b03a36d418,30.319929,land
loc_84f0031ffffffff_5172f57cbe,loc_84f0039ffffffff_6ce56aa890,31.285589,land
loc_84f0031ffffffff_5172f57cbe,loc_84f003bffffffff_b4b82224c6,22.930744,land
loc_84f0031ffffffff_5172f57cbe,loc_84f003dffffffff_2bc7a5e577,10.037444,land
loc_84f0033ffffffff_e9fbccdc59,loc_84f0037ffffffff_b03a36d418,27.609190,land
loc_84f0033ffffffff_e9fbccdc59,loc_84f003bffffffff_b4b82224c6,11.696501,land
loc_84f0033ffffffff_e9fbccdc59,loc_84f01d9ffffffff_d3ca4605d3,34.802614,land
loc_84f0035ffffffff_d601998655,loc_84f0037ffffffff_b03a36d418,10.042424,land
loc_84f0035ffffffff_d601998655,loc_84f003dffffffff_2bc7a5e577,39.996838,land
loc_84f0037ffffffff_b03a36d418,loc_84f01d9ffffffff_d3ca4605d3,33.763517,land
loc_84f0039ffffffff_6ce56aa890,loc_84f003bffffffff_b4b82224c6,10.896970,land
loc_84f0039ffffffff_6ce56aa890,loc_84f003dffffffff_2bc7a5e577,28.919256,land
loc_84f0041ffffffff_6647f41819,loc_84f0043ffffffff_6a1bed53e5,8.866243,land
loc_84f0041ffffffff_6647f41819,loc_84f0047ffffffff_3c1981d700,34.603219,land
loc_84f0041ffffffff_6647f41819,loc_84f0049ffffffff_e5d98b9fb8,35.792828,land
loc_84f0041ffffffff_6647f41819,loc_84f004bffffffff_fb846b15bd,30.148369,land
loc_84f0043ffffffff_6a1bed53e5,loc_84f0047ffffffff_3c1981d700,33.256277,land
loc_84f0043ffffffff_6a1bed53e5,loc_84f004bffffffff_fb846b15bd,45.833491,land
loc_84f0045ffffffff_cc8a948149,loc_84f0047ffffffff_3c1981d700,26.195318,land
loc_84f0045ffffffff_cc8a948149,loc_84f004dffffffff_8733634cc3,42.323267,land
loc_84f0047ffffffff_3c1981d700,loc_84f006bffffffff_15ff566969,46.108530,land
loc_84f0049ffffffff_e5d98b9fb8,loc_84f004bffffffff_fb846b15bd,26.040469,land
loc_84f0049ffffffff_e5d98b9fb8,loc_84f004dffffffff_8733634cc3,31.355282,land
loc_84f0049ffffffff_e5d98b9fb8,loc_84f0223ffffffff_c0ce21a462,39.619970,land
loc_84f0049ffffffff_e5d98b9fb8,loc_84f0227ffffffff_97d6d31caa,37.681383,land
loc_84f0051ffffffff_ff08059c30,loc_84f0053ffffffff_e8f13b7636,12.102208,land
loc_84f0051ffffffff_ff08059c30,loc_84f0055ffffffff_0ad63f0a48,27.568963,land
loc_84f0051ffffffff_ff08059c30,loc_84f0057ffffffff_848004d658,36.172954,land
loc_84f0051ffffffff_ff08059c30,loc_84f0059ffffffff_0f4b98ffaf,37.598045,land
loc_84f0051ffffffff_ff08059c30,loc_84f005bffffffff_502ce9b013,27.582823,land
loc_84f0051ffffffff_ff08059c30,loc_84f005dffffffff_d03bc6e669,10.949540,land
loc_84f0053ffffffff_e8f13b7636,loc_84f0057ffffffff_848004d658,62.286214,land
loc_84f0053ffffffff_e8f13b7636,loc_84f005bffffffff_502ce9b013,50.657415,land
loc_84f0053ffffffff_e8f13b7636,loc_84f02adffffffff_fab9ec66b8,8.740047,land
loc_84f0055ffffffff_0ad63f0a48,loc_84f0057ffffffff_848004d658,10.976424,land
loc_84f0055ffffffff_0ad63f0a48,loc_84f005dffffffff_d03bc6e669,46.083478,land
loc_84f0059ffffffff_0f4b98ffaf,loc_84f005bffffffff_502ce9b013,41.233239,land
loc_84f0059ffffffff_0f4b98ffaf,loc_84f005dffffffff_d03bc6e669,66.584030,land
loc_84f0059ffffffff_0f4b98ffaf,loc_84f0233ffffffff_383be5a0b3,44.089463,land
loc_84f0059ffffffff_0f4b98ffaf,loc_84f0237ffffffff_12efcb1a8e,41.927126,land
loc_84f005bffffffff_502ce9b013,loc_84f02adffffffff_fab9ec66b8,8.815525,land
loc_84f0061ffffffff_15186a9923,loc_84f0063ffffffff_31568a1196,7.953562,land
loc_84f0061ffffffff_15186a9923,loc_84f0065ffffffff_6b3ff29d00,28.057018,land
loc_84f0061ffffffff_15186a9923,loc_84f0067ffffffff_f0a8ca2120,31.709298,land
loc_84f0061ffffffff_15186a9923,loc_84f0069ffffffff_d08ff5bcf0,32.637065,land
loc_84f0061ffffffff_15186a9923,loc_84f006bffffffff_15ff566969,28.280108,land
loc_84f0061ffffffff_15186a9923,loc_84f006dffffffff_3f065142a5,7.355020,land
loc_84f0063ffffffff_31568a1196,loc_84f0067ffffffff_f0a8ca2120,58.811860,land
loc_84f0063ffffffff_31568a1196,loc_84f006bffffffff_15ff566969,41.164225,land
loc_84f0065ffffffff_6b3ff29d00,loc_84f0067ffffffff_f0a8ca2120,7.537439,land
loc_84f0065ffffffff_6b3ff29d00,loc_84f006dffffffff_3f065142a5,38.644943,land
loc_84f0067ffffffff_f0a8ca2120,loc_84f015bffffffff_49cb1c7c81,42.876129,land
loc_84f0069ffffffff_d08ff5bcf0,loc_84f006bffffffff_15ff566969,7.766840,land
loc_84f0069ffffffff_d08ff5bcf0,loc_84f006dffffffff_3f065142a5,61.775453,land
loc_84f0069ffffffff_d08ff5bcf0,loc_84f0313ffffffff_9293040f6d,35.703058,land
loc_84f0069ffffffff_d08ff5bcf0,loc_84f0317ffffffff_e09f0ef086,34.361817,land
loc_84f006dffffffff_3f065142a5,loc_84f0333ffffffff_ead548c088,14.437595,land
loc_84f0081ffffffff_d95ee49227,loc_84f0083ffffffff_8c2d787ec0,15.414297,land
loc_84f0081ffffffff_d95ee49227,loc_84f0085ffffffff_0b8ddfdec3,18.641428,land
